Order,Item,Container,Position,Rotation
5948,3,7,"(0, 0, 0)",False
5949,1,3,"(0, 0, 0)",False
5949,2,7,"(0, 0, 0)",False
5950,1,0,"(0, 0, 0)",False
5950,2,6,"(0, 0, 0)",False
5950,3,1,"(0, 0, 0)",False
5950,4,7,"(0, 0, 0)",False
5950,5,5,"(0, 0, 0)",False
5951,1,1,"(0, 0, 0)",False
5951,2,1,"(0, 0, 0)",False
5951,3,2,"(0, 0, 0)",False
5952,1,3,"(0, 0, 0)",False
5952,2,0,"(0, 0, 0)",False
5952,3,2,"(0, 0, 0)",False
5953,1,2,"(0, 0, 0)",False
5953,2,1,"(0, 0, 0)",False
5954,1,7,"(0, 0, 0)",False
5954,2,0,"(0, 0, 0)",False
5954,3,1,"(0, 0, 0)",False
5955,1,7,"(0, 0, 0)",False
5955,2,6,"(0, 0, 0)",False
5955,3,2,"(0, 0, 0)",False
5955,4,6,"(0, 0, 0)",False
5955,5,7,"(0, 0, 0)",False
5956,1,3,"(0, 0, 0)",False
5956,2,3,"(0, 0, 0)",False
5956,3,3,"(0, 0, 0)",False
5957,1,2,"(0, 0, 0)",False
5957,2,4,"(0, 0, 0)",False
5957,3,4,"(0, 0, 0)",False
5958,1,1,"(0, 0, 0)",False
5958,2,0,"(0, 0, 0)",False
5959,1,2,"(0, 0, 0)",False
5959,2,4,"(0, 0, 0)",False
5960,1,6,"(0, 0, 0)",False
5960,2,0,"(0, 0, 0)",False
5961,1,1,"(0, 0, 0)",False
5961,2,3,"(0, 0, 0)",False
5961,3,1,"(0, 0, 0)",False
5962,1,5,"(0, 0, 0)",False
5962,2,6,"(0, 0, 0)",False
5962,3,3,"(0, 0, 0)",False
5963,1,5,"(0, 0, 0)",False
5963,2,2,"(0, 0, 0)",False
5963,3,3,"(0, 0, 0)",False
5964,1,7,"(0, 0, 0)",False
5964,2,0,"(0, 0, 0)",False
5965,1,2,"(0, 0, 0)",False
5965,2,5,"(0, 0, 0)",False
5966,1,7,"(0, 0, 0)",False
5966,2,7,"(0, 0, 0)",False
5967,1,7,"(0, 0, 0)",False
5967,2,0,"(0, 0, 0)",False
5968,1,5,"(0, 0, 0)",False
5968,2,0,"(0, 0, 0)",False
5969,1,7,"(0, 0, 0)",False
5969,2,5,"(0, 0, 0)",False
5969,3,3,"(0, 0, 0)",False
5970,1,0,"(0, 0, 0)",False
5970,2,2,"(0, 0, 0)",False
5971,1,6,"(0, 0, 0)",False
5971,2,4,"(0, 0, 0)",False
5971,3,2,"(0, 0, 0)",False
5972,1,3,"(0, 0, 0)",False
5972,2,7,"(0, 0, 0)",False
5973,1,4,"(0, 0, 0)",False
5973,2,6,"(0, 0, 0)",False
5974,1,5,"(0, 0, 0)",False
5974,2,1,"(0, 0, 0)",False
5974,3,5,"(0, 0, 0)",False
5975,1,2,"(0, 0, 0)",False
5975,2,3,"(0, 0, 0)",False
5976,1,1,"(0, 0, 0)",False
5976,2,2,"(0, 0, 0)",False
5977,1,5,"(0, 0, 0)",False
5977,2,0,"(0, 0, 0)",False
5978,1,4,"(0, 0, 0)",False
5978,2,2,"(0, 0, 0)",False
5978,3,4,"(0, 0, 0)",False
5978,4,6,"(0, 0, 0)",False
5979,1,4,"(0, 0, 0)",False
5979,2,6,"(0, 0, 0)",False
5980,1,2,"(0, 0, 0)",False
5980,2,3,"(0, 0, 0)",False
5980,3,4,"(0, 0, 0)",False
5981,1,6,"(0, 0, 0)",False
5981,2,7,"(0, 0, 0)",False
5981,3,0,"(0, 0, 0)",False
5982,1,5,"(0, 0, 0)",False
5982,2,1,"(0, 0, 0)",False
5982,3,3,"(0, 0, 0)",False
5982,4,4,"(0, 0, 0)",False
5982,5,1,"(0, 0, 0)",False
5983,1,6,"(0, 0, 0)",False
5983,2,7,"(0, 0, 0)",False
5983,3,6,"(0, 0, 0)",False
5983,4,4,"(0, 0, 0)",False
5983,5,6,"(0, 0, 0)",False
5984,1,5,"(0, 0, 0)",False
5984,2,1,"(0, 0, 0)",False
5984,3,0,"(0, 0, 0)",False
5984,4,2,"(0, 0, 0)",False
5984,5,1,"(0, 0, 0)",False
5985,1,0,"(0, 0, 0)",False
5985,2,6,"(0, 0, 0)",False
5985,3,2,"(0, 0, 0)",False
5986,1,5,"(0, 0, 0)",False
5986,2,3,"(0, 0, 0)",False
5987,1,6,"(0, 0, 0)",False
5987,2,4,"(0, 0, 0)",False
5987,3,5,"(0, 0, 0)",False
5987,4,2,"(0, 0, 0)",False
5988,1,3,"(0, 0, 0)",False
5988,2,2,"(0, 0, 0)",False
5988,3,4,"(0, 0, 0)",False
5988,4,5,"(0, 0, 0)",False
5988,5,2,"(0, 0, 0)",False
5989,1,4,"(0, 0, 0)",False
5989,2,4,"(0, 0, 0)",False
5989,3,3,"(0, 0, 0)",False
5990,1,1,"(0, 0, 0)",False
5990,2,0,"(0, 0, 0)",False
5991,1,6,"(0, 0, 0)",False
5991,2,6,"(0, 0, 0)",False
5992,1,0,"(0, 0, 0)",False
5992,2,6,"(0, 0, 0)",False
5992,3,2,"(0, 0, 0)",False
5993,1,5,"(0, 0, 0)",False
5993,2,0,"(0, 0, 0)",False
5993,3,2,"(0, 0, 0)",False
5994,1,6,"(0, 0, 0)",False
5994,2,5,"(0, 0, 0)",False
5995,1,4,"(0, 0, 0)",False
5995,2,7,"(0, 0, 0)",False
5995,3,2,"(0, 0, 0)",False
5996,1,0,"(0, 0, 0)",False
5996,2,2,"(0, 0, 0)",False
5996,3,4,"(0, 0, 0)",False
5996,4,0,"(0, 0, 0)",False
5996,5,6,"(0, 0, 0)",False
5997,1,1,"(0, 0, 0)",False
5997,2,3,"(0, 0, 0)",False
5998,1,7,"(0, 0, 0)",False
5998,2,1,"(0, 0, 0)",False
5999,1,4,"(0, 0, 0)",False
5999,2,1,"(0, 0, 0)",False
5999,3,1,"(0, 0, 0)",False
6000,1,7,"(0, 0, 0)",False
6000,2,4,"(0, 0, 0)",False
6000,3,6,"(0, 0, 0)",False
6000,4,4,"(0, 0, 0)",False
6001,1,3,"(0, 0, 0)",False
6001,2,5,"(0, 0, 0)",False
6001,3,6,"(0, 0, 0)",False
6002,1,7,"(0, 0, 0)",False
6002,2,1,"(0, 0, 0)",False
6002,3,2,"(0, 0, 0)",False
6003,1,0,"(0, 0, 0)",False
6003,2,3,"(0, 0, 0)",False
6004,1,6,"(0, 0, 0)",False
6004,2,7,"(0, 0, 0)",False
6005,1,6,"(0, 0, 0)",False
6005,2,3,"(0, 0, 0)",False
6005,3,7,"(0, 0, 0)",False
6006,1,4,"(0, 0, 0)",False
6006,2,0,"(0, 0, 0)",False
6007,1,5,"(0, 0, 0)",False
6007,2,2,"(0, 0, 0)",False
6008,1,1,"(0, 0, 0)",False
6008,2,7,"(0, 0, 0)",False
6009,1,4,"(0, 0, 0)",False
6009,2,0,"(0, 0, 0)",False
6009,3,1,"(0, 0, 0)",False
6010,1,1,"(0, 0, 0)",False
6010,2,7,"(0, 0, 0)",False
6010,3,0,"(0, 0, 0)",False
6010,4,5,"(0, 0, 0)",False
6011,1,6,"(0, 0, 0)",False
6011,2,7,"(0, 0, 0)",False
6011,3,4,"(0, 0, 0)",False
6011,4,4,"(0, 0, 0)",False
6012,1,2,"(0, 0, 0)",False
6012,2,5,"(0, 0, 0)",False
6012,3,2,"(0, 0, 0)",False
6012,4,0,"(0, 0, 0)",False
6013,1,4,"(0, 0, 0)",False
6013,2,5,"(0, 0, 0)",False
6013,3,5,"(0, 0, 0)",False
6014,1,5,"(0, 0, 0)",False
6014,2,5,"(0, 0, 0)",False
6014,3,7,"(0, 0, 0)",False
6015,1,4,"(0, 0, 0)",False
6015,2,6,"(0, 0, 0)",False
6016,1,2,"(0, 0, 0)",False
6016,2,1,"(0, 0, 0)",False
6017,1,6,"(0, 0, 0)",False
6017,2,4,"(0, 0, 0)",False
6018,1,4,"(0, 0, 0)",False
6018,2,1,"(0, 0, 0)",False
6019,1,0,"(0, 0, 0)",False
6019,2,7,"(0, 0, 0)",False
6019,3,0,"(0, 0, 0)",False
6019,4,4,"(0, 0, 0)",False
6020,1,5,"(0, 0, 0)",False
6020,2,4,"(0, 0, 0)",False
6020,3,6,"(0, 0, 0)",False
6020,4,2,"(0, 0, 0)",False
6020,5,1,"(0, 0, 0)",False
6020,6,7,"(0, 0, 0)",False
6021,1,5,"(0, 0, 0)",False
6021,2,4,"(0, 0, 0)",False
6021,3,4,"(0, 0, 0)",False
6021,4,7,"(0, 0, 0)",False
6021,5,6,"(0, 0, 0)",False
6021,6,5,"(0, 0, 0)",False
6022,1,4,"(0, 0, 0)",False
6022,2,4,"(0, 0, 0)",False
6022,3,1,"(0, 0, 0)",False
6022,4,3,"(0, 0, 0)",False
6023,1,7,"(0, 0, 0)",False
6023,2,0,"(0, 0, 0)",False
6023,3,6,"(0, 0, 0)",False
6024,1,1,"(0, 0, 0)",False
6024,2,7,"(0, 0, 0)",False
6025,1,3,"(0, 0, 0)",False
6025,2,1,"(0, 0, 0)",False
6026,1,6,"(0, 0, 0)",False
6026,2,7,"(0, 0, 0)",False
6026,3,6,"(0, 0, 0)",False
6026,4,5,"(0, 0, 0)",False
6026,5,1,"(0, 0, 0)",False
6027,1,6,"(0, 0, 0)",False
6027,2,4,"(0, 0, 0)",False
6028,1,2,"(0, 0, 0)",False
6028,2,5,"(0, 0, 0)",False
6028,3,2,"(0, 0, 0)",False
6028,4,3,"(0, 0, 0)",False
6029,1,6,"(0, 0, 0)",False
6029,2,3,"(0, 0, 0)",False
6030,1,6,"(0, 0, 0)",False
6030,2,7,"(0, 0, 0)",False
6031,1,0,"(0, 0, 0)",False
6031,2,4,"(0, 0, 0)",False
6032,1,6,"(0, 0, 0)",False
6032,2,4,"(0, 0, 0)",False
6032,3,5,"(0, 0, 0)",False
6033,1,6,"(0, 0, 0)",False
6033,2,6,"(0, 0, 0)",False
6034,1,0,"(0, 0, 0)",False
6034,2,3,"(0, 0, 0)",False
6035,1,1,"(0, 0, 0)",False
6035,2,0,"(0, 0, 0)",False
6036,1,5,"(0, 0, 0)",False
6036,2,7,"(0, 0, 0)",False
6036,3,0,"(0, 0, 0)",False
6037,1,5,"(0, 0, 0)",False
6037,2,6,"(0, 0, 0)",False
6037,3,1,"(0, 0, 0)",False
6037,4,6,"(0, 0, 0)",False
6038,1,6,"(0, 0, 0)",False
6038,2,3,"(0, 0, 0)",False
6039,1,3,"(0, 0, 0)",False
6039,2,7,"(0, 0, 0)",False
6039,3,1,"(0, 0, 0)",False
6039,4,6,"(0, 0, 0)",False
6039,5,4,"(0, 0, 0)",False
6039,6,3,"(0, 0, 0)",False
6040,1,7,"(0, 0, 0)",False
6040,2,2,"(0, 0, 0)",False
6040,3,7,"(0, 0, 0)",False
6040,4,2,"(0, 0, 0)",False
6041,1,5,"(0, 0, 0)",False
6041,2,6,"(0, 0, 0)",False
6041,3,0,"(0, 0, 0)",False
6041,4,3,"(0, 0, 0)",False
6041,5,2,"(0, 0, 0)",False
6042,1,1,"(0, 0, 0)",False
6042,2,4,"(0, 0, 0)",False
6043,1,3,"(0, 0, 0)",False
6043,2,2,"(0, 0, 0)",False
6044,1,7,"(0, 0, 0)",False
6044,2,1,"(0, 0, 0)",False
6045,1,6,"(0, 0, 0)",False
6045,2,0,"(0, 0, 0)",False
6046,1,3,"(0, 0, 0)",False
6046,2,7,"(0, 0, 0)",False
6046,3,3,"(0, 0, 0)",False
6047,1,1,"(0, 0, 0)",False
6047,2,2,"(0, 0, 0)",False
6047,3,1,"(0, 0, 0)",False
6048,1,7,"(0, 0, 0)",False
6048,2,0,"(0, 0, 0)",False
6049,1,0,"(0, 0, 0)",False
6049,2,5,"(0, 0, 0)",False
6049,3,3,"(0, 0, 0)",False
6050,1,3,"(0, 0, 0)",False
6050,2,5,"(0, 0, 0)",False
6051,1,1,"(0, 0, 0)",False
6051,2,3,"(0, 0, 0)",False
6052,1,4,"(0, 0, 0)",False
6052,2,0,"(0, 0, 0)",False
6052,3,5,"(0, 0, 0)",False
6052,4,0,"(0, 0, 0)",False
6053,1,7,"(0, 0, 0)",False
6053,2,2,"(0, 0, 0)",False
6054,1,4,"(0, 0, 0)",False
6054,2,6,"(0, 0, 0)",False
6055,1,0,"(0, 0, 0)",False
6055,2,7,"(0, 0, 0)",False
6056,1,0,"(0, 0, 0)",False
6056,2,7,"(0, 0, 0)",False
6057,1,5,"(0, 0, 0)",False
6057,2,2,"(0, 0, 0)",False
6057,3,7,"(0, 0, 0)",False
6058,1,2,"(0, 0, 0)",False
6058,2,3,"(0, 0, 0)",False
6058,3,3,"(0, 0, 0)",False
6059,1,3,"(0, 0, 0)",False
6059,2,3,"(0, 0, 0)",False
6059,3,7,"(0, 0, 0)",False
6060,1,7,"(0, 0, 0)",False
6060,2,2,"(0, 0, 0)",False
6061,1,2,"(0, 0, 0)",False
6061,2,7,"(0, 0, 0)",False
6062,1,0,"(0, 0, 0)",False
6062,2,2,"(0, 0, 0)",False
6063,1,5,"(0, 0, 0)",False
6063,2,4,"(0, 0, 0)",False
6064,1,7,"(0, 0, 0)",False
6064,2,4,"(0, 0, 0)",False
6065,1,3,"(0, 0, 0)",False
6065,2,2,"(0, 0, 0)",False
6066,1,7,"(0, 0, 0)",False
6066,2,3,"(0, 0, 0)",False
6066,3,4,"(0, 0, 0)",False
6067,1,1,"(0, 0, 0)",False
6067,2,3,"(0, 0, 0)",False
6068,1,4,"(0, 0, 0)",False
6068,2,2,"(0, 0, 0)",False
6068,3,5,"(0, 0, 0)",False
6069,1,3,"(0, 0, 0)",False
6069,2,1,"(0, 0, 0)",False
6070,1,0,"(0, 0, 0)",False
6070,2,4,"(0, 0, 0)",False
6071,1,5,"(0, 0, 0)",False
6071,2,7,"(0, 0, 0)",False
6072,1,3,"(0, 0, 0)",False
6072,2,0,"(0, 0, 0)",False
6073,1,4,"(0, 0, 0)",False
6073,2,2,"(0, 0, 0)",False
6074,1,1,"(0, 0, 0)",False
6074,2,5,"(0, 0, 0)",False
6075,1,7,"(0, 0, 0)",False
6075,2,3,"(0, 0, 0)",False
6075,3,3,"(0, 0, 0)",False
6076,1,1,"(0, 0, 0)",False
6076,2,1,"(0, 0, 0)",False
6076,3,7,"(0, 0, 0)",False
6076,4,6,"(0, 0, 0)",False
6077,1,2,"(0, 0, 0)",False
6077,2,3,"(0, 0, 0)",False
6077,3,0,"(0, 0, 0)",False
6077,4,0,"(0, 0, 0)",False
6077,5,5,"(0, 0, 0)",False
6077,6,7,"(0, 0, 0)",False
6078,1,7,"(0, 0, 0)",False
6078,2,1,"(0, 0, 0)",False
6079,1,6,"(0, 0, 0)",False
6079,2,2,"(0, 0, 0)",False
6080,1,0,"(0, 0, 0)",False
6080,2,1,"(0, 0, 0)",False
6081,1,3,"(0, 0, 0)",False
6081,2,0,"(0, 0, 0)",False
6082,1,7,"(0, 0, 0)",False
6082,2,1,"(0, 0, 0)",False
6082,3,2,"(0, 0, 0)",False
6082,4,3,"(0, 0, 0)",False
6082,5,2,"(0, 0, 0)",False
6083,1,5,"(0, 0, 0)",False
6083,2,5,"(0, 0, 0)",False
6084,1,4,"(0, 0, 0)",False
6084,2,3,"(0, 0, 0)",False
6085,1,6,"(0, 0, 0)",False
6085,2,6,"(0, 0, 0)",False
6086,1,3,"(0, 0, 0)",False
6086,2,4,"(0, 0, 0)",False
6087,1,2,"(0, 0, 0)",False
6087,2,0,"(0, 0, 0)",False
6088,1,3,"(0, 0, 0)",False
6088,2,0,"(0, 0, 0)",False
6089,1,0,"(0, 0, 0)",False
6089,2,4,"(0, 0, 0)",False
6089,3,7,"(0, 0, 0)",False
6090,1,1,"(0, 0, 0)",False
6090,2,5,"(0, 0, 0)",False
6091,1,7,"(0, 0, 0)",False
6091,2,7,"(0, 0, 0)",False
6091,3,7,"(0, 0, 0)",False
6091,4,7,"(0, 0, 0)",False
6092,1,3,"(0, 0, 0)",False
6092,2,3,"(0, 0, 0)",False
6093,1,4,"(0, 0, 0)",False
6093,2,7,"(0, 0, 0)",False
6093,3,0,"(0, 0, 0)",False
6094,1,5,"(0, 0, 0)",False
6094,2,0,"(0, 0, 0)",False
6095,1,3,"(0, 0, 0)",False
6095,2,2,"(0, 0, 0)",False
6095,3,3,"(0, 0, 0)",False
6096,1,5,"(0, 0, 0)",False
6096,2,3,"(0, 0, 0)",False
6097,1,3,"(0, 0, 0)",False
6097,2,1,"(0, 0, 0)",False
6097,3,4,"(0, 0, 0)",False
6097,4,0,"(0, 0, 0)",False
6097,5,4,"(0, 0, 0)",False
6098,1,0,"(0, 0, 0)",False
6098,2,7,"(0, 0, 0)",False
6098,3,2,"(0, 0, 0)",False
6099,1,3,"(0, 0, 0)",False
6099,2,2,"(0, 0, 0)",False
6099,3,5,"(0, 0, 0)",False
6100,1,6,"(0, 0, 0)",False
6100,2,0,"(0, 0, 0)",False
6100,3,1,"(0, 0, 0)",False
6100,4,6,"(0, 0, 0)",False
6101,1,3,"(0, 0, 0)",False
6101,2,5,"(0, 0, 0)",False
6102,1,3,"(0, 0, 0)",False
6102,2,4,"(0, 0, 0)",False
6102,3,2,"(0, 0, 0)",False
6102,4,7,"(0, 0, 0)",False
6102,5,5,"(0, 0, 0)",False
6103,1,7,"(0, 0, 0)",False
6103,2,7,"(0, 0, 0)",False
6103,3,1,"(0, 0, 0)",False
6103,4,4,"(0, 0, 0)",False
6104,1,1,"(0, 0, 0)",False
6104,2,6,"(0, 0, 0)",False
6104,3,5,"(0, 0, 0)",False
6104,4,2,"(0, 0, 0)",False
6104,5,3,"(0, 0, 0)",False
6105,1,2,"(0, 0, 0)",False
6105,2,3,"(0, 0, 0)",False
6106,1,4,"(0, 0, 0)",False
6106,2,7,"(0, 0, 0)",False
6107,1,1,"(0, 0, 0)",False
6107,2,4,"(0, 0, 0)",False
6107,3,4,"(0, 0, 0)",False
6108,1,5,"(0, 0, 0)",False
6108,2,1,"(0, 0, 0)",False
6109,1,3,"(0, 0, 0)",False
6109,2,5,"(0, 0, 0)",False
6110,1,2,"(0, 0, 0)",False
6110,2,7,"(0, 0, 0)",False
6111,1,5,"(0, 0, 0)",False
6111,2,1,"(0, 0, 0)",False
6112,1,5,"(0, 0, 0)",False
6112,2,1,"(0, 0, 0)",False
6113,1,5,"(0, 0, 0)",False
6113,2,2,"(0, 0, 0)",False
6113,3,2,"(0, 0, 0)",False
6114,1,2,"(0, 0, 0)",False
6114,2,4,"(0, 0, 0)",False
6114,3,0,"(0, 0, 0)",False
6115,1,6,"(0, 0, 0)",False
6115,2,7,"(0, 0, 0)",False
6115,3,6,"(0, 0, 0)",False
6116,1,0,"(0, 0, 0)",False
6116,2,6,"(0, 0, 0)",False
6116,3,1,"(0, 0, 0)",False
6116,4,3,"(0, 0, 0)",False
6116,5,7,"(0, 0, 0)",False
6117,1,6,"(0, 0, 0)",False
6117,2,6,"(0, 0, 0)",False
6117,3,3,"(0, 0, 0)",False
6118,1,7,"(0, 0, 0)",False
6118,2,3,"(0, 0, 0)",False
6118,3,2,"(0, 0, 0)",False
6119,1,0,"(0, 0, 0)",False
6119,2,4,"(0, 0, 0)",False
6120,1,5,"(0, 0, 0)",False
6120,2,1,"(0, 0, 0)",False
6121,1,5,"(0, 0, 0)",False
6121,2,1,"(0, 0, 0)",False
6122,1,7,"(0, 0, 0)",False
6122,2,0,"(0, 0, 0)",False
6122,3,7,"(0, 0, 0)",False
6123,1,7,"(0, 0, 0)",False
6123,2,7,"(0, 0, 0)",False
6124,1,4,"(0, 0, 0)",False
6124,2,6,"(0, 0, 0)",False
6124,3,4,"(0, 0, 0)",False
6125,1,7,"(0, 0, 0)",False
6125,2,2,"(0, 0, 0)",False
6125,3,5,"(0, 0, 0)",False
6126,1,0,"(0, 0, 0)",False
6126,2,5,"(0, 0, 0)",False
6126,3,2,"(0, 0, 0)",False
6126,4,3,"(0, 0, 0)",False
6126,5,1,"(0, 0, 0)",False
6126,6,5,"(0, 0, 0)",False
6127,1,3,"(0, 0, 0)",False
6127,2,5,"(0, 0, 0)",False
6127,3,4,"(0, 0, 0)",False
6128,1,6,"(0, 0, 0)",False
6128,2,7,"(0, 0, 0)",False
6128,3,2,"(0, 0, 0)",False
6129,1,7,"(0, 0, 0)",False
6129,2,4,"(0, 0, 0)",False
6129,3,1,"(0, 0, 0)",False
6129,4,2,"(0, 0, 0)",False
6130,1,2,"(0, 0, 0)",False
6130,2,6,"(0, 0, 0)",False
6131,1,4,"(0, 0, 0)",False
6131,2,4,"(0, 0, 0)",False
6132,1,5,"(0, 0, 0)",False
6132,2,1,"(0, 0, 0)",False
6133,1,1,"(0, 0, 0)",False
6133,2,2,"(0, 0, 0)",False
6134,1,2,"(0, 0, 0)",False
6134,2,0,"(0, 0, 0)",False
6134,3,7,"(0, 0, 0)",False
6135,1,3,"(0, 0, 0)",False
6135,2,1,"(0, 0, 0)",False
6135,3,3,"(0, 0, 0)",False
6136,1,6,"(0, 0, 0)",False
6136,2,1,"(0, 0, 0)",False
6136,3,0,"(0, 0, 0)",False
6137,1,0,"(0, 0, 0)",False
6137,2,4,"(0, 0, 0)",False
6137,3,5,"(0, 0, 0)",False
6138,1,1,"(0, 0, 0)",False
6138,2,2,"(0, 0, 0)",False
6139,1,0,"(0, 0, 0)",False
6139,2,4,"(0, 0, 0)",False
6139,3,5,"(0, 0, 0)",False
6140,1,0,"(0, 0, 0)",False
6140,2,4,"(0, 0, 0)",False
6141,1,7,"(0, 0, 0)",False
6141,2,0,"(0, 0, 0)",False
6142,1,1,"(0, 0, 0)",False
6142,2,3,"(0, 0, 0)",False
6143,1,7,"(0, 0, 0)",False
6143,2,1,"(0, 0, 0)",False
6143,3,1,"(0, 0, 0)",False
6144,1,3,"(0, 0, 0)",False
6144,2,6,"(0, 0, 0)",False
6144,3,5,"(0, 0, 0)",False
6145,1,3,"(0, 0, 0)",False
6145,2,3,"(0, 0, 0)",False
6145,3,1,"(0, 0, 0)",False
6146,1,3,"(0, 0, 0)",False
6146,2,1,"(0, 0, 0)",False
6146,3,5,"(0, 0, 0)",False
6147,1,7,"(0, 0, 0)",False
6147,2,5,"(0, 0, 0)",False
6148,1,5,"(0, 0, 0)",False
6148,2,5,"(0, 0, 0)",False
6149,1,2,"(0, 0, 0)",False
6149,2,0,"(0, 0, 0)",False
6150,1,2,"(0, 0, 0)",False
6150,2,4,"(0, 0, 0)",False
6150,3,3,"(0, 0, 0)",False
6151,1,4,"(0, 0, 0)",False
6151,2,3,"(0, 0, 0)",False
6152,1,7,"(0, 0, 0)",False
6152,2,1,"(0, 0, 0)",False
6153,1,7,"(0, 0, 0)",False
6153,2,5,"(0, 0, 0)",False
6154,1,2,"(0, 0, 0)",False
6154,2,3,"(0, 0, 0)",False
6155,1,5,"(0, 0, 0)",False
6155,2,4,"(0, 0, 0)",False
6155,3,2,"(0, 0, 0)",False
6156,1,5,"(0, 0, 0)",False
6156,2,5,"(0, 0, 0)",False
6156,3,2,"(0, 0, 0)",False
6157,1,7,"(0, 0, 0)",False
6157,2,7,"(0, 0, 0)",False
6157,3,1,"(0, 0, 0)",False
6158,1,3,"(0, 0, 0)",False
6158,2,2,"(0, 0, 0)",False
6159,1,6,"(0, 0, 0)",False
6159,2,4,"(0, 0, 0)",False
6159,3,3,"(0, 0, 0)",False
6160,1,0,"(0, 0, 0)",False
6160,2,7,"(0, 0, 0)",False
6161,1,3,"(0, 0, 0)",False
6161,2,6,"(0, 0, 0)",False
6162,1,4,"(0, 0, 0)",False
6162,2,1,"(0, 0, 0)",False
6162,3,4,"(0, 0, 0)",False
6162,4,2,"(0, 0, 0)",False
6162,5,5,"(0, 0, 0)",False
6163,1,1,"(0, 0, 0)",False
6163,2,4,"(0, 0, 0)",False
6164,1,6,"(0, 0, 0)",False
6164,2,7,"(0, 0, 0)",False
6164,3,0,"(0, 0, 0)",False
6165,1,0,"(0, 0, 0)",False
6165,2,3,"(0, 0, 0)",False
6165,3,4,"(0, 0, 0)",False
6165,4,5,"(0, 0, 0)",False
6166,1,0,"(0, 0, 0)",False
6166,2,7,"(0, 0, 0)",False
6166,3,6,"(0, 0, 0)",False
6166,4,1,"(0, 0, 0)",False
6167,1,6,"(0, 0, 0)",False
6167,2,1,"(0, 0, 0)",False
6168,1,7,"(0, 0, 0)",False
6168,2,5,"(0, 0, 0)",False
6169,1,3,"(0, 0, 0)",False
6169,2,4,"(0, 0, 0)",False
6169,3,0,"(0, 0, 0)",False
6169,4,2,"(0, 0, 0)",False
6170,1,7,"(0, 0, 0)",False
6170,2,3,"(0, 0, 0)",False
6171,1,5,"(0, 0, 0)",False
6171,2,3,"(0, 0, 0)",False
6172,1,3,"(0, 0, 0)",False
6172,2,4,"(0, 0, 0)",False
6172,3,5,"(0, 0, 0)",False
6172,4,0,"(0, 0, 0)",False
6173,1,6,"(0, 0, 0)",False
6173,2,3,"(0, 0, 0)",False
6174,1,4,"(0, 0, 0)",False
6174,2,0,"(0, 0, 0)",False
6174,3,1,"(0, 0, 0)",False
6175,1,5,"(0, 0, 0)",False
6175,2,2,"(0, 0, 0)",False
6176,1,6,"(0, 0, 0)",False
6176,2,0,"(0, 0, 0)",False
6177,1,6,"(0, 0, 0)",False
6177,2,4,"(0, 0, 0)",False
6178,1,5,"(0, 0, 0)",False
6178,2,5,"(0, 0, 0)",False
6179,1,2,"(0, 0, 0)",False
6179,2,2,"(0, 0, 0)",False
6180,1,1,"(0, 0, 0)",False
6180,2,0,"(0, 0, 0)",False
6180,3,1,"(0, 0, 0)",False
6181,1,1,"(0, 0, 0)",False
6181,2,4,"(0, 0, 0)",False
6181,3,2,"(0, 0, 0)",False
6182,1,3,"(0, 0, 0)",False
6182,2,7,"(0, 0, 0)",False
6182,3,3,"(0, 0, 0)",False
6182,4,5,"(0, 0, 0)",False
6183,1,2,"(0, 0, 0)",False
6183,2,6,"(0, 0, 0)",False
6184,1,3,"(0, 0, 0)",False
6184,2,1,"(0, 0, 0)",False
6185,1,7,"(0, 0, 0)",False
6185,2,1,"(0, 0, 0)",False
6186,1,1,"(0, 0, 0)",False
6186,2,0,"(0, 0, 0)",False
6187,1,7,"(0, 0, 0)",False
6187,2,6,"(0, 0, 0)",False
6188,1,2,"(0, 0, 0)",False
6188,2,7,"(0, 0, 0)",False
6189,1,4,"(0, 0, 0)",False
6189,2,6,"(0, 0, 0)",False
6190,1,5,"(0, 0, 0)",False
6190,2,1,"(0, 0, 0)",False
6191,1,6,"(0, 0, 0)",False
6191,2,6,"(0, 0, 0)",False
6192,1,5,"(0, 0, 0)",False
6192,2,4,"(0, 0, 0)",False
6192,3,0,"(0, 0, 0)",False
6193,1,5,"(0, 0, 0)",False
6193,2,1,"(0, 0, 0)",False
6194,1,0,"(0, 0, 0)",False
6194,2,0,"(0, 0, 0)",False
6195,1,4,"(0, 0, 0)",False
6195,2,2,"(0, 0, 0)",False
6196,1,4,"(0, 0, 0)",False
6196,2,3,"(0, 0, 0)",False
6197,1,7,"(0, 0, 0)",False
6197,2,4,"(0, 0, 0)",False
6198,1,2,"(0, 0, 0)",False
6198,2,6,"(0, 0, 0)",False
6198,3,3,"(0, 0, 0)",False
6199,1,2,"(0, 0, 0)",False
6199,2,3,"(0, 0, 0)",False
6200,1,5,"(0, 0, 0)",False
6200,2,4,"(0, 0, 0)",False
6201,1,5,"(0, 0, 0)",False
6201,2,2,"(0, 0, 0)",False
6201,3,3,"(0, 0, 0)",False
6201,4,1,"(0, 0, 0)",False
6201,5,2,"(0, 0, 0)",False
6201,6,0,"(0, 0, 0)",False
6202,1,4,"(0, 0, 0)",False
6202,2,1,"(0, 0, 0)",False
6203,1,6,"(0, 0, 0)",False
6203,2,2,"(0, 0, 0)",False
6204,1,5,"(0, 0, 0)",False
6204,2,7,"(0, 0, 0)",False
